4.777954367000000639e+04 4.266390765771990029e-02
4.779305599000000802e+04 3.904615759836219807e-02
4.780656829999999900e+04 3.573561567883760254e-02
4.782008061000001180e+04 3.270853238868950269e-02
4.783359292999999889e+04 2.994368367008589868e-02
4.784710524000000441e+04 2.742002245733030086e-02
4.786061756000000605e+04 2.512322855817989906e-02
4.787412986999999703e+04 2.302423154034249908e-02
4.788764218999999866e+04 2.111106745536709892e-02
4.790115449999999691e+04 1.936568235744599853e-02
4.791466682000000583e+04 1.777074777672259936e-02
4.792817913000000408e+04 1.632092312976159837e-02
4.794169144000000233e+04 1.499598114355320082e-02
4.795520376000000397e+04 1.378856404254539918e-02
4.796871607000000222e+04 1.268680587951919944e-02
4.798222839000000386e+04 1.167911526755679996e-02
4.799574069999999483e+04 1.076146190105389984e-02
4.800925301999999647e+04 9.920012556583399782e-03
4.802276533000000927e+04 9.151715925893899248e-03
4.803627764000000025e+04 8.448844065748799259e-03
4.804978996000000188e+04 7.803232542154900191e-03
4.806330227000000014e+04 7.212500730635500179e-03
4.807681459000000177e+04 6.668073210312100256e-03
4.809032690000000730e+04 6.168103732844300302e-03
4.810383921999999438e+04 5.711781328188899644e-03
4.811735152999999991e+04 5.292346679606900126e-03
4.813086384999999427e+04 4.911914958703999731e-03
4.814437615999999980e+04 4.560750594306399799e-03
4.815788846999999078e+04 4.237527679029000176e-03
4.817140078999999969e+04 3.940217324308600139e-03
4.818491310000000522e+04 3.664601870700999985e-03
4.819842541999999958e+04 3.410263818594199987e-03
4.821193772999999783e+04 3.175334587002200028e-03
4.822545004999999946e+04 2.957996846834799829e-03
4.823896236000000499e+04 2.759262726547100000e-03
4.825247467999999935e+04 2.575387111747299944e-03
4.826598698999999760e+04 2.405390370424199866e-03
4.827949929999999586e+04 2.247333456279899944e-03
4.829301162000000477e+04 2.100588590499199906e-03
4.830652393000000302e+04 1.966565403736400194e-03
4.832003625000000466e+04 1.842347895231399900e-03
4.833354855999999563e+04 1.727481446418100081e-03
4.834706087999999727e+04 1.619567027806700010e-03
4.836057318999998824e+04 1.518277548726499953e-03
4.837408550000000105e+04 1.424672369147499985e-03
4.838759782000000268e+04 1.337535225302600083e-03
4.840111012999999366e+04 1.257757921272399920e-03
4.841462244999999530e+04 1.183191914538800045e-03
4.842813476000000082e+04 1.113626920046500079e-03
4.844164708000000246e+04 1.049255952815899987e-03
4.845515939000000071e+04 9.888786132890800031e-04
4.846867171000000235e+04 9.324965918737999687e-04
4.848218402000000788e+04 8.797918104233700071e-04
4.849569632999999885e+04 8.304564414482200254e-04
